Thorlabs Beam
Version: 7.0.4131.325
Date: 2019-05-16
Time: 11:06:47

Device: BP109-IR
S/N: M00230332

Resolution [µm]: 1.20
Sample Frequency [Hz]: 200000.00
Sample Count: 7504

Pos X [µm];X;Pos Y [µm];Y;
948.531;5.87e-04;1034.23;1.19e-03;
949.721;9.66e-04;1035.42;6.40e-04;
950.911;1.17e-03;1036.6;6.35e-04;
952.101;8.54e-04;1037.79;1.02e-03;
953.291;6.61e-04;1038.97;1.43e-03;
954.481;5.60e-04;1040.16;1.25e-03;
955.67;9.68e-04;1041.34;8.23e-04;
956.86;7.35e-04;1042.53;7.86e-04;
958.05;8.87e-04;1043.71;1.43e-03;
959.24;1.08e-03;1044.9;1.32e-03;
960.43;1.18e-03;1046.08;7.27e-04;
961.62;9.12e-04;1047.27;5.35e-04;
962.81;1.91e-04;1048.45;1.04e-03;
964;7.97e-04;1049.64;1.04e-03;
965.19;1.28e-03;1050.82;1.08e-03;
966.38;1.11e-03;1052.01;1.02e-03;
967.569;1.01e-03;1053.2;9.35e-04;
968.759;7.89e-04;1054.38;7.85e-04;
969.949;4.46e-04;1055.57;8.14e-04;
971.139;8.29e-04;1056.75;1.16e-03;
972.329;1.12e-03;1057.94;1.23e-03;
973.519;8.59e-04;1059.12;1.01e-03;
974.709;8.24e-04;1060.31;4.54e-04;
975.899;5.84e-04;1061.49;7.68e-04;
977.089;6.92e-04;1062.68;1.07e-03;
978.278;9.16e-04;1063.86;1.10e-03;
979.468;1.04e-03;1065.05;1.11e-03;
980.658;6.66e-04;1066.23;9.47e-04;
981.848;5.55e-04;1067.42;6.82e-04;
983.038;1.26e-03;1068.6;7.72e-04;
984.228;1.02e-03;1069.79;1.00e-03;
985.418;7.64e-04;1070.97;1.17e-03;
986.608;8.88e-04;1072.16;9.25e-04;
987.798;7.99e-04;1073.35;9.48e-04;
988.988;6.62e-04;1074.53;1.07e-03;
990.177;6.48e-04;1075.72;1.13e-03;
991.367;1.30e-03;1076.9;7.23e-04;
992.557;1.04e-03;1078.09;7.14e-04;
993.747;4.83e-04;1079.27;8.18e-04;
994.937;5.58e-04;1080.46;8.98e-04;
996.127;9.62e-04;1081.64;9.39e-04;
997.317;1.30e-03;1082.83;6.55e-04;
998.507;1.04e-03;1084.01;7.72e-04;
999.697;7.52e-04;1085.2;1.13e-03;
1000.89;6.96e-04;1086.38;1.23e-03;
1002.08;7.07e-04;1087.57;7.95e-04;
1003.27;8.37e-04;1088.75;7.43e-04;
1004.46;8.72e-04;1089.94;9.77e-04;
1005.65;7.33e-04;1091.12;8.60e-04;
1006.84;7.01e-04;1092.31;9.22e-04;
1008.03;9.11e-04;1093.5;1.12e-03;
1009.22;1.30e-03;1094.68;7.91e-04;
1010.41;8.56e-04;1095.87;4.50e-04;
1011.6;5.67e-04;1097.05;7.67e-04;
1012.79;6.22e-04;1098.24;1.10e-03;
1013.98;8.87e-04;1099.42;9.42e-04;
1015.17;9.85e-04;1100.61;5.82e-04;
1016.36;5.88e-04;1101.79;9.62e-04;
1017.55;6.09e-04;1102.98;1.25e-03;
1018.73;9.56e-04;1104.16;9.38e-04;
1019.92;1.06e-03;1105.35;6.79e-04;
1021.11;1.04e-03;1106.53;6.41e-04;
1022.3;7.12e-04;1107.72;5.65e-04;
1023.49;6.36e-04;1108.9;9.05e-04;
1024.68;8.34e-04;1110.09;9.95e-04;
1025.87;8.61e-04;1111.27;8.26e-04;
1027.06;8.43e-04;1112.46;8.72e-04;
1028.25;9.56e-04;1113.64;6.45e-04;
1029.44;8.46e-04;1114.83;7.98e-04;
1030.63;6.64e-04;1116.02;6.99e-04;
1031.82;8.75e-04;1117.2;9.46e-04;
1033.01;1.06e-03;1118.39;8.41e-04;
1034.2;6.48e-04;1119.57;8.34e-04;
1035.39;5.47e-04;1120.76;8.69e-04;
1036.58;7.80e-04;1121.94;8.24e-04;
1037.77;1.20e-03;1123.13;9.05e-04;
1038.96;9.07e-04;1124.31;7.12e-04;
1040.15;4.53e-04;1125.5;4.93e-04;
1041.34;8.61e-04;1126.68;7.53e-04;
1042.53;1.07e-03;1127.87;7.39e-04;
1043.72;5.83e-04;1129.05;1.03e-03;
1044.91;3.68e-04;1130.24;1.04e-03;
1046.1;9.48e-04;1131.42;8.10e-04;
1047.29;1.22e-03;1132.61;6.39e-04;
1048.48;7.61e-04;1133.79;3.80e-04;
1049.67;7.61e-04;1134.98;7.55e-04;
1050.86;8.40e-04;1136.17;7.85e-04;
1052.05;8.32e-04;1137.35;5.51e-04;
1053.24;8.07e-04;1138.54;7.65e-04;
1054.43;5.48e-04;1139.72;1.05e-03;
1055.62;8.80e-04;1140.91;1.01e-03;
1056.81;8.17e-04;1142.09;1.05e-03;
1058;7.21e-04;1143.28;6.43e-04;
1059.19;4.88e-04;1144.46;3.75e-04;
1060.38;1.13e-03;1145.65;8.00e-04;
1061.57;1.14e-03;1146.83;8.16e-04;
1062.76;9.61e-04;1148.02;7.95e-04;
1063.95;2.91e-04;1149.2;6.77e-04;
1065.14;6.61e-04;1150.39;5.47e-04;
1066.33;1.20e-03;1151.57;7.21e-04;
1067.52;8.72e-04;1152.76;7.71e-04;
1068.71;7.32e-04;1153.94;9.62e-04;
1069.9;8.04e-04;1155.13;7.77e-04;
1071.09;1.14e-03;1156.32;7.06e-04;
1072.28;9.48e-04;1157.5;5.47e-04;
1073.47;5.58e-04;1158.69;6.03e-04;
1074.66;4.14e-04;1159.87;8.21e-04;
1075.85;8.57e-04;1161.06;8.12e-04;
1077.04;8.25e-04;1162.24;6.45e-04;
1078.23;8.34e-04;1163.43;7.77e-04;
1079.42;8.40e-04;1164.61;7.64e-04;
1080.61;7.75e-04;1165.8;6.19e-04;
1081.8;1.02e-03;1166.98;9.14e-04;
1082.99;7.19e-04;1168.17;1.22e-03;
1084.18;2.40e-04;1169.35;6.67e-04;
1085.37;6.49e-04;1170.54;9.44e-05;
1086.56;1.45e-03;1171.72;4.41e-04;
1087.75;1.13e-03;1172.91;1.04e-03;
1088.94;4.03e-04;1174.09;7.87e-04;
1090.13;3.35e-04;1175.28;4.86e-04;
1091.32;8.55e-04;1176.47;3.94e-04;
1092.51;1.02e-03;1177.65;8.41e-04;
1093.7;1.20e-03;1178.84;9.06e-04;
1094.89;6.66e-04;1180.02;1.11e-03;
1096.08;5.22e-04;1181.21;4.70e-04;
1097.27;7.04e-04;1182.39;4.85e-04;
1098.46;1.04e-03;1183.58;2.86e-04;
1099.65;9.24e-04;1184.76;8.03e-04;
1100.84;5.84e-04;1185.95;1.11e-03;
1102.03;4.14e-04;1187.13;6.51e-04;
1103.22;8.90e-04;1188.32;4.92e-04;
1104.41;9.65e-04;1189.5;6.07e-04;
1105.6;8.57e-04;1190.69;6.94e-04;
1106.79;7.64e-04;1191.87;7.75e-04;
1107.98;7.30e-04;1193.06;7.04e-04;
1109.17;1.14e-03;1194.24;8.17e-04;
1110.36;8.64e-04;1195.43;7.25e-04;
1111.55;4.05e-04;1196.61;5.51e-04;
1112.74;3.63e-04;1197.8;6.22e-04;
1113.93;7.76e-04;1198.99;9.24e-04;
1115.12;1.14e-03;1200.17;6.75e-04;
1116.31;1.18e-03;1201.36;3.36e-04;
1117.5;1.05e-03;1202.54;6.89e-04;
1118.69;4.88e-04;1203.73;7.97e-04;
1119.88;3.95e-04;1204.91;7.10e-04;
1121.07;6.36e-04;1206.1;5.08e-04;
1122.26;9.39e-04;1207.28;7.04e-04;
1123.45;9.33e-04;1208.47;6.17e-04;
1124.64;6.47e-04;1209.65;8.20e-04;
1125.83;3.56e-04;1210.84;7.02e-04;
1127.02;6.26e-04;1212.02;5.49e-04;
1128.21;9.03e-04;1213.21;4.40e-04;
1129.4;8.78e-04;1214.39;5.51e-04;
1130.59;1.05e-03;1215.58;4.42e-04;
1131.77;7.50e-04;1216.76;8.00e-04;
1132.96;6.12e-04;1217.95;8.66e-04;
1134.15;1.07e-03;1219.14;7.62e-04;
1135.34;4.20e-04;1220.32;3.28e-04;
1136.53;6.88e-04;1221.51;5.18e-04;
1137.72;1.00e-03;1222.69;6.15e-04;
1138.91;8.64e-04;1223.88;8.64e-04;
1140.1;4.02e-04;1225.06;7.55e-04;
1141.29;4.78e-04;1226.25;2.83e-04;
1142.48;8.05e-04;1227.43;3.96e-04;
1143.67;1.04e-03;1228.62;7.27e-04;
1144.86;1.03e-03;1229.8;6.92e-04;
1146.05;7.27e-04;1230.99;9.63e-04;
1147.24;3.43e-04;1232.17;4.38e-04;
1148.43;8.68e-04;1233.36;4.78e-04;
1149.62;1.08e-03;1234.54;7.06e-04;
1150.81;9.44e-04;1235.73;7.66e-04;
1152;6.10e-04;1236.91;6.94e-04;
1153.19;3.99e-04;1238.1;3.72e-04;
1154.38;7.01e-04;1239.29;2.04e-04;
1155.57;9.79e-04;1240.47;7.55e-04;
1156.76;8.68e-04;1241.66;7.63e-04;
1157.95;6.56e-04;1242.84;5.46e-04;
1159.14;6.28e-04;1244.03;6.58e-04;
1160.33;6.20e-04;1245.21;6.83e-04;
1161.52;6.73e-04;1246.4;4.81e-04;
1162.71;8.95e-04;1247.58;3.03e-04;
1163.9;1.12e-03;1248.77;8.48e-04;
1165.09;6.54e-04;1249.95;7.37e-04;
1166.28;4.23e-04;1251.14;3.41e-04;
1167.47;7.16e-04;1252.32;4.03e-04;
1168.66;8.48e-04;1253.51;6.04e-04;
1169.85;9.56e-04;1254.69;7.90e-04;
1171.04;8.93e-04;1255.88;5.75e-04;
1172.23;6.55e-04;1257.06;3.51e-04;
1173.42;5.56e-04;1258.25;4.32e-04;
1174.61;5.63e-04;1259.43;7.17e-04;
1175.8;8.93e-04;1260.62;7.63e-04;
1176.99;5.70e-04;1261.81;6.68e-04;
1178.18;6.97e-04;1262.99;4.26e-04;
1179.37;1.27e-03;1264.18;4.64e-04;
1180.56;1.03e-03;1265.36;9.11e-04;
1181.75;3.99e-04;1266.55;6.94e-04;
1182.94;5.65e-04;1267.73;4.54e-04;
1184.13;7.76e-04;1268.92;5.35e-04;
1185.32;7.38e-04;1270.1;5.08e-04;
1186.51;9.23e-04;1271.29;6.72e-04;
1187.7;7.63e-04;1272.47;4.61e-04;
1188.89;3.46e-04;1273.66;4.66e-04;
1190.08;8.71e-04;1274.84;5.38e-04;
1191.27;9.04e-04;1276.03;5.20e-04;
1192.46;7.73e-04;1277.21;5.03e-04;
1193.65;8.69e-04;1278.4;6.68e-04;
1194.84;5.44e-04;1279.58;4.96e-04;
1196.03;6.11e-04;1280.77;6.38e-04;
1197.22;8.33e-04;1281.96;3.45e-04;
1198.41;1.04e-03;1283.14;3.77e-04;
1199.6;7.53e-04;1284.33;4.78e-04;
1200.79;4.26e-04;1285.51;6.42e-04;
1201.98;9.36e-04;1286.7;8.58e-04;
1203.17;8.45e-04;1287.88;4.86e-04;
1204.36;6.15e-04;1289.07;4.86e-04;
1205.55;5.65e-04;1290.25;5.01e-04;
1206.74;7.45e-04;1291.44;4.05e-04;
1207.93;8.84e-04;1292.62;6.56e-04;
1209.12;8.75e-04;1293.81;6.09e-04;
1210.31;9.27e-04;1294.99;2.57e-04;
1211.5;5.69e-04;1296.18;6.03e-04;
1212.69;6.43e-04;1297.36;7.58e-04;
1213.88;8.65e-04;1298.55;5.99e-04;
1215.07;6.68e-04;1299.73;3.15e-04;
1216.26;5.94e-04;1300.92;4.19e-04;
1217.45;8.70e-04;1302.11;3.77e-04;
1218.64;7.79e-04;1303.29;6.45e-04;
1219.83;5.50e-04;1304.48;7.90e-04;
1221.02;5.72e-04;1305.66;8.91e-04;
1222.21;1.05e-03;1306.85;4.47e-04;
1223.4;7.11e-04;1308.03;1.46e-04;
1224.59;5.66e-04;1309.22;6.15e-04;
1225.78;6.78e-04;1310.4;4.35e-04;
1226.97;9.13e-04;1311.59;3.07e-04;
1228.16;7.15e-04;1312.77;5.69e-04;
1229.35;5.96e-04;1313.96;7.94e-04;
1230.54;6.25e-04;1315.14;7.43e-04;
1231.73;7.67e-04;1316.33;1.76e-04;
1232.92;1.16e-03;1317.51;1.64e-05;
1234.11;7.36e-04;1318.7;4.74e-04;
1235.3;7.46e-04;1319.88;7.66e-04;
1236.49;4.01e-04;1321.07;5.77e-04;
1237.68;7.60e-04;1322.25;5.06e-04;
1238.87;8.83e-04;1323.44;5.24e-04;
1240.06;7.62e-04;1324.63;4.21e-04;
1241.25;6.31e-04;1325.81;6.26e-04;
1242.44;6.20e-04;1327;5.50e-04;
1243.63;7.84e-04;1328.18;3.79e-04;
1244.82;7.25e-04;1329.37;4.45e-04;
1246;5.49e-04;1330.55;4.77e-04;
1247.19;8.79e-04;1331.74;5.01e-04;
1248.38;8.68e-04;1332.92;4.79e-04;
1249.57;8.65e-04;1334.11;5.87e-04;
1250.76;4.24e-04;1335.29;5.57e-04;
1251.95;4.78e-04;1336.48;5.48e-04;
1253.14;7.21e-04;1337.66;5.42e-04;
1254.33;9.05e-04;1338.85;2.90e-04;
1255.52;7.27e-04;1340.03;3.54e-04;
1256.71;6.00e-04;1341.22;4.26e-04;
1257.9;8.45e-04;1342.4;5.59e-04;
1259.09;6.74e-04;1343.59;8.68e-04;
1260.28;4.98e-04;1344.78;7.90e-04;
1261.47;8.13e-04;1345.96;2.37e-04;
1262.66;8.68e-04;1347.15;1.56e-04;
1263.85;7.33e-04;1348.33;4.87e-04;
1265.04;5.82e-04;1349.52;8.12e-04;
1266.23;6.71e-04;1350.7;4.48e-04;
1267.42;9.71e-04;1351.89;2.22e-04;
1268.61;9.25e-04;1353.07;2.48e-04;
1269.8;3.71e-04;1354.26;8.73e-04;
1270.99;4.77e-04;1355.44;5.73e-04;
1272.18;9.36e-04;1356.63;1.68e-04;
1273.37;8.45e-04;1357.81;3.12e-04;
1274.56;7.41e-04;1359;4.45e-04;
1275.75;5.25e-04;1360.18;5.67e-04;
1276.94;6.06e-04;1361.37;7.48e-04;
1278.13;8.19e-04;1362.55;6.75e-04;
1279.32;7.84e-04;1363.74;2.64e-04;
1280.51;7.51e-04;1364.93;5.40e-04;
1281.7;1.00e-03;1366.11;6.27e-04;
1282.89;9.67e-04;1367.3;5.67e-04;
1284.08;3.29e-04;1368.48;3.42e-04;
1285.27;2.47e-04;1369.67;2.54e-04;
1286.46;8.99e-04;1370.85;5.01e-04;
1287.65;1.04e-03;1372.04;8.69e-04;
1288.84;7.71e-04;1373.22;4.88e-04;
1290.03;4.48e-04;1374.41;-2.38e-05;
1291.22;7.82e-04;1375.59;2.66e-04;
1292.41;9.87e-04;1376.78;4.22e-04;
1293.6;4.75e-04;1377.96;6.01e-04;
1294.79;2.93e-04;1379.15;6.70e-04;
1295.98;4.88e-04;1380.33;4.07e-04;
1297.17;1.06e-03;1381.52;3.50e-04;
1298.36;9.96e-04;1382.7;4.29e-04;
1299.55;3.70e-04;1383.89;6.89e-04;
1300.74;6.67e-04;1385.07;4.10e-04;
1301.93;8.64e-04;1386.26;3.50e-04;
1303.12;6.26e-04;1387.45;3.87e-04;
1304.31;7.65e-04;1388.63;6.17e-04;
1305.5;4.43e-04;1389.82;6.08e-04;
1306.69;7.27e-04;1391;5.42e-04;
1307.88;8.76e-04;1392.19;3.41e-04;
1309.07;6.39e-04;1393.37;2.81e-04;
1310.26;5.00e-04;1394.56;4.24e-04;
1311.45;4.62e-04;1395.74;6.75e-04;
1312.64;9.30e-04;1396.93;6.74e-04;
1313.83;1.30e-03;1398.11;1.43e-04;
1315.02;5.59e-04;1399.3;2.91e-04;
1316.21;1.20e-06;1400.48;4.99e-04;
1317.4;6.09e-04;1401.67;5.40e-04;
1318.59;1.08e-03;1402.85;3.85e-04;
1319.78;1.05e-03;1404.04;3.03e-05;
1320.97;7.49e-04;1405.22;4.43e-04;
1322.16;2.21e-04;1406.41;5.91e-04;
1323.35;4.78e-04;1407.6;5.36e-04;
1324.54;9.07e-04;1408.78;1.29e-04;
1325.73;7.48e-04;1409.97;5.68e-04;
1326.92;6.00e-04;1411.15;4.73e-04;
1328.11;6.35e-04;1412.34;1.04e-04;
1329.3;8.04e-04;1413.52;3.93e-04;
1330.49;9.31e-04;1414.71;6.63e-04;
1331.68;6.66e-04;1415.89;6.83e-04;
1332.87;4.73e-04;1417.08;5.63e-04;
1334.06;6.93e-04;1418.26;2.89e-04;
1335.25;9.05e-04;1419.45;3.72e-04;
1336.44;4.80e-04;1420.63;3.36e-04;
1337.63;6.29e-04;1421.82;7.21e-04;
1338.82;6.72e-04;1423;1.88e-04;
1340.01;5.65e-04;1424.19;-2.83e-05;
1341.2;6.94e-04;1425.37;5.84e-04;
1342.39;7.87e-04;1426.56;6.50e-04;
1343.58;6.97e-04;1427.75;2.75e-04;
1344.77;5.95e-04;1428.93;3.28e-04;
1345.96;8.58e-04;1430.12;7.53e-04;
1347.15;6.85e-04;1431.3;4.86e-04;
1348.34;7.28e-04;1432.49;4.23e-05;
1349.53;8.38e-04;1433.67;6.68e-05;
1350.72;7.31e-04;1434.86;8.41e-04;
1351.91;7.53e-04;1436.04;7.37e-04;
1353.1;5.48e-04;1437.23;7.57e-04;
1354.29;4.41e-04;1438.41;2.51e-04;
1355.48;7.68e-04;1439.6;-9.81e-05;
1356.67;8.02e-04;1440.78;4.18e-04;
1357.86;6.90e-04;1441.97;7.04e-04;
1359.04;6.65e-04;1443.15;2.55e-04;
1360.23;4.01e-04;1444.34;2.21e-04;
1361.42;6.54e-04;1445.52;3.66e-04;
1362.61;9.40e-04;1446.71;5.79e-04;
1363.8;1.06e-03;1447.89;8.03e-04;
1364.99;4.72e-04;1449.08;3.45e-04;
1366.18;3.43e-04;1450.27;3.11e-04;
1367.37;8.06e-04;1451.45;3.09e-04;
1368.56;9.13e-04;1452.64;3.91e-04;
1369.75;4.51e-04;1453.82;5.38e-04;
1370.94;3.38e-04;1455.01;4.06e-04;
1372.13;9.62e-04;1456.19;1.66e-04;
1373.32;8.24e-04;1457.38;4.28e-04;
1374.51;7.17e-04;1458.56;5.44e-04;
1375.7;7.94e-04;1459.75;7.37e-04;
1376.89;4.37e-04;1460.93;5.40e-04;
1378.08;3.40e-04;1462.12;-8.93e-05;
1379.27;9.35e-04;1463.3;-8.22e-05;
1380.46;8.73e-04;1464.49;4.67e-04;
1381.65;5.66e-04;1465.67;6.49e-04;
1382.84;2.46e-04;1466.86;7.20e-04;
1384.03;4.12e-04;1468.04;7.10e-04;
1385.22;1.05e-03;1469.23;-6.02e-05;
1386.41;9.90e-04;1470.42;8.61e-05;
1387.6;8.67e-04;1471.6;4.65e-04;
1388.79;4.38e-04;1472.79;7.12e-04;
1389.98;3.79e-05;1473.97;6.20e-04;
1391.17;9.41e-04;1475.16;2.98e-04;
1392.36;1.08e-03;1476.34;3.36e-04;
1393.55;6.23e-04;1477.53;3.66e-04;
1394.74;4.84e-04;1478.71;3.38e-04;
1395.93;7.01e-04;1479.9;2.30e-04;
1397.12;7.25e-04;1481.08;4.01e-04;
1398.31;5.86e-04;1482.27;3.39e-04;
1399.5;4.91e-04;1483.45;5.99e-04;
1400.69;6.06e-04;1484.64;5.00e-04;
1401.88;1.19e-03;1485.82;1.46e-04;
1403.07;7.13e-04;1487.01;4.35e-04;
1404.26;2.20e-04;1488.19;4.09e-04;
1405.45;3.06e-04;1489.38;3.98e-04;
1406.64;7.97e-04;1490.57;2.63e-04;
1407.83;1.08e-03;1491.75;4.99e-04;
1409.02;4.13e-04;1492.94;5.08e-04;
1410.21;4.60e-04;1494.12;4.26e-04;
1411.4;6.35e-04;1495.31;1.97e-04;
1412.59;8.68e-04;1496.49;-8.07e-05;
1413.78;7.58e-04;1497.68;4.96e-04;
1414.97;4.32e-04;1498.86;8.55e-04;
1416.16;5.49e-04;1500.05;2.10e-04;
1417.35;6.57e-04;1501.23;4.52e-04;
1418.54;7.15e-04;1502.42;5.80e-04;
1419.73;5.58e-04;1503.6;1.76e-04;
1420.92;9.15e-04;1504.79;8.30e-05;
1422.11;6.46e-04;1505.97;4.87e-04;
1423.3;5.08e-04;1507.16;4.62e-04;
1424.49;3.87e-04;1508.34;4.65e-04;
1425.68;5.37e-04;1509.53;3.60e-04;
1426.87;9.78e-04;1510.71;3.98e-04;
1428.06;9.02e-04;1511.9;3.78e-04;
1429.25;5.03e-04;1513.09;2.66e-04;
1430.44;6.57e-04;1514.27;4.07e-04;
1431.63;8.48e-04;1515.46;5.91e-04;
1432.82;7.49e-04;1516.64;5.17e-04;
1434.01;5.59e-04;1517.83;1.90e-04;
1435.2;3.16e-04;1519.01;3.25e-04;
1436.39;6.33e-04;1520.2;1.82e-04;
1437.58;6.28e-04;1521.38;1.73e-04;
1438.77;8.65e-04;1522.57;5.99e-04;
1439.96;8.79e-04;1523.75;4.09e-04;
1441.15;3.43e-04;1524.94;1.72e-04;
1442.34;4.80e-04;1526.12;5.94e-04;
1443.53;8.78e-04;1527.31;7.01e-04;
1444.72;6.72e-04;1528.49;5.65e-04;
1445.91;7.99e-04;1529.68;1.23e-04;
1447.1;5.43e-04;1530.86;1.25e-04;
1448.29;5.45e-04;1532.05;4.05e-04;
1449.48;6.38e-04;1533.24;5.75e-04;
1450.67;8.79e-04;1534.42;1.79e-04;
1451.86;6.92e-04;1535.61;-3.95e-05;
1453.05;6.14e-04;1536.79;3.36e-04;
1454.24;7.21e-04;1537.98;7.36e-04;
1455.43;6.82e-04;1539.16;8.17e-04;
1456.62;2.64e-04;1540.35;3.33e-04;
1457.81;3.03e-04;1541.53;2.15e-04;
1459;1.20e-03;1542.72;2.36e-04;
1460.19;6.34e-04;1543.9;2.52e-04;
1461.38;3.80e-04;1545.09;4.53e-04;
1462.57;4.99e-04;1546.27;2.43e-04;
1463.76;6.65e-04;1547.46;1.99e-04;
1464.95;6.88e-04;1548.64;4.38e-04;
1466.14;8.27e-04;1549.83;5.55e-04;
1467.33;5.65e-04;1551.01;3.26e-04;
1468.52;4.39e-04;1552.2;2.27e-04;
1469.71;3.55e-04;1553.39;2.38e-04;
1470.9;5.79e-04;1554.57;3.32e-04;
1472.09;8.98e-04;1555.76;6.28e-04;
1473.27;9.91e-04;1556.94;6.28e-04;
1474.46;6.11e-04;1558.13;4.39e-04;
1475.65;4.06e-04;1559.31;3.28e-04;
1476.84;5.90e-04;1560.5;1.43e-04;
1478.03;8.32e-04;1561.68;2.09e-04;
1479.22;8.83e-04;1562.87;1.89e-04;
1480.41;4.60e-04;1564.05;4.83e-04;
1481.6;7.92e-04;1565.24;6.92e-04;
1482.79;6.84e-04;1566.42;2.63e-04;
1483.98;3.12e-04;1567.61;9.25e-06;
1485.17;7.93e-04;1568.79;2.96e-04;
1486.36;9.76e-04;1569.98;4.49e-04;
1487.55;2.91e-04;1571.16;6.11e-04;
1488.74;2.72e-04;1572.35;3.11e-04;
1489.93;7.80e-04;1573.53;1.92e-04;
1491.12;1.14e-03;1574.72;3.87e-04;
1492.31;7.07e-04;1575.91;6.75e-04;
1493.5;1.91e-04;1577.09;5.89e-04;
1494.69;3.77e-04;1578.28;2.95e-04;
1495.88;1.02e-03;1579.46;-2.39e-04;
1497.07;1.08e-03;1580.65;2.57e-04;
1498.26;5.02e-04;1581.83;5.56e-04;
1499.45;3.98e-04;1583.02;6.33e-04;
1500.64;7.63e-04;1584.2;3.22e-04;
1501.83;9.43e-04;1585.39;2.55e-04;
1503.02;4.44e-04;1586.57;4.36e-04;
1504.21;6.30e-04;1587.76;4.23e-04;
1505.4;6.85e-04;1588.94;3.16e-04;
1506.59;5.95e-04;1590.13;-1.13e-04;
1507.78;2.52e-04;1591.31;2.35e-04;
1508.97;4.90e-04;1592.5;6.44e-04;
1510.16;6.86e-04;1593.68;4.62e-04;
1511.35;5.54e-04;1594.87;8.33e-05;
1512.54;4.71e-04;1596.06;3.24e-04;
1513.73;5.37e-04;1597.24;3.27e-04;
1514.92;9.08e-04;1598.43;3.85e-04;
1516.11;1.16e-03;1599.61;3.66e-04;
1517.3;5.80e-04;1600.8;4.61e-04;
1518.49;1.32e-04;1601.98;4.16e-04;
1519.68;6.13e-04;1603.17;2.23e-04;
1520.87;1.04e-03;1604.35;3.32e-05;
1522.06;6.41e-04;1605.54;2.97e-04;
1523.25;2.63e-04;1606.72;5.61e-04;
1524.44;3.89e-04;1607.91;4.56e-04;
1525.63;9.66e-04;1609.09;9.27e-05;
1526.82;7.62e-04;1610.28;2.35e-04;
1528.01;6.01e-04;1611.46;4.56e-04;
1529.2;6.48e-04;1612.65;5.53e-04;
1530.39;4.01e-04;1613.83;4.32e-04;
1531.58;5.12e-04;1615.02;1.81e-04;
1532.77;7.16e-04;1616.21;1.66e-04;
1533.96;6.55e-04;1617.39;2.60e-04;
1535.15;6.60e-04;1618.58;4.29e-04;
1536.34;7.43e-04;1619.76;3.70e-04;
1537.53;5.98e-04;1620.95;1.85e-04;
1538.72;2.45e-04;1622.13;1.30e-04;
1539.91;5.06e-04;1623.32;4.24e-04;
1541.1;8.11e-04;1624.5;4.68e-04;
1542.29;7.39e-04;1625.69;5.53e-04;
1543.48;6.09e-04;1626.87;6.28e-05;
1544.67;1.43e-04;1628.06;5.11e-05;
1545.86;6.13e-04;1629.24;5.07e-04;
1547.05;1.04e-03;1630.43;6.96e-04;
1548.24;1.09e-03;1631.61;1.74e-04;
1549.43;3.83e-04;1632.8;-3.06e-05;
1550.62;8.24e-05;1633.98;4.18e-04;
1551.81;7.70e-04;1635.17;6.22e-04;
1553;7.64e-04;1636.36;2.45e-04;
1554.19;9.40e-04;1637.54;6.71e-05;
1555.38;7.09e-04;1638.73;3.50e-04;
1556.57;3.95e-04;1639.91;6.02e-04;
1557.76;3.28e-04;1641.1;1.43e-04;
1558.95;4.37e-04;1642.28;-1.86e-06;
1560.14;5.02e-04;1643.47;5.75e-04;
1561.33;8.71e-04;1644.65;4.32e-04;
1562.52;8.72e-04;1645.84;2.48e-04;
1563.71;6.81e-04;1647.02;3.77e-05;
1564.9;2.67e-04;1648.21;1.71e-04;
1566.09;5.17e-04;1649.39;6.21e-04;
1567.28;7.79e-04;1650.58;5.18e-04;
1568.47;6.91e-04;1651.76;4.27e-04;
1569.66;4.45e-04;1652.95;1.89e-04;
1570.85;5.62e-04;1654.13;-4.00e-05;
1572.04;6.00e-04;1655.32;4.85e-04;
1573.23;7.83e-04;1656.5;6.40e-04;
1574.42;7.47e-04;1657.69;3.52e-04;
1575.61;5.94e-04;1658.88;1.93e-04;
1576.8;2.36e-04;1660.06;2.62e-04;
1577.99;4.92e-04;1661.25;4.18e-04;
1579.18;6.77e-04;1662.43;3.62e-04;
1580.37;8.28e-04;1663.62;1.73e-04;
1581.56;1.10e-03;1664.8;1.35e-04;
1582.75;5.36e-04;1665.99;1.38e-04;
1583.94;3.48e-04;1667.17;2.15e-04;
1585.13;1.69e-04;1668.36;4.23e-04;
1586.32;6.36e-04;1669.54;5.57e-04;
1587.5;1.04e-03;1670.73;3.68e-04;
1588.69;6.99e-04;1671.91;2.72e-04;
1589.88;6.16e-04;1673.1;2.31e-04;
1591.07;1.03e-04;1674.28;3.09e-04;
1592.26;7.43e-04;1675.47;1.30e-04;
1593.45;7.06e-04;1676.65;4.33e-04;
1594.64;2.78e-04;1677.84;2.76e-04;
1595.83;5.44e-04;1679.03;3.25e-04;
1597.02;8.42e-04;1680.21;2.73e-04;
1598.21;9.52e-04;1681.4;3.77e-04;
1599.4;5.17e-04;1682.58;4.07e-04;
1600.59;3.67e-04;1683.77;3.90e-04;
1601.78;3.41e-04;1684.95;6.51e-05;
1602.97;7.31e-04;1686.14;2.64e-04;
1604.16;8.20e-04;1687.32;3.61e-04;
1605.35;4.71e-04;1688.51;4.55e-04;
1606.54;2.97e-04;1689.69;6.85e-04;
1607.73;7.21e-04;1690.88;-9.58e-05;
1608.92;8.85e-04;1692.06;-1.81e-04;
